date	hydro_year	NDVI	LAI_MODIS	LAI_grass	LAI_tree	fg_grass	fg_tree
2018-05-20	2018	0.5766068304101574	1.3029161323565037	0.9873748436699756	0.31554128868652814	0.7128023558855207	0.9
2018-05-21	2018	0.5726973118505234	1.2451530973494658	0.9296118086629377	0.31554128868652814	0.7013907799177554	0.9
2018-05-22	2018	0.5687877932908894	1.1996534628191633	0.8841121741326352	0.31554128868652814	0.6899792039499899	0.9
2018-05-23	2018	0.5648782747312553	1.1541538282888606	0.8386125396023325	0.31554128868652814	0.6785676279822244	0.9
2018-05-24	2018	0.5609687561716213	1.1086541937585581	0.79311290507203	0.31554128868652814	0.6671560520144592	0.9
2018-05-25	2018	0.5570592376119873	1.0631545592282556	0.7476132705417275	0.31554128868652814	0.6557444760466936	0.9
2018-05-26	2018	0.5531337360328805	1.026860512791411	0.7113192241048829	0.31554128868652814	0.6442862469071565	0.9
2018-05-27	2018	0.5492082344537738	0.9905664663545664	0.6750251776680383	0.31554128868652814	0.6328280177676193	0.9
2018-05-28	2018	0.545282732874667	0.9542724199177217	0.6387311312311936	0.31554128868652814	0.6213697886280821	0.9
2018-05-29	2018	0.5413572312955603	0.9179783734808771	0.602437084794349	0.31554128868652814	0.6099115594885454	0.9
2018-05-30	2018	0.5374317297164536	0.8759592541648686	0.5604179654783406	0.31554128868652814	0.5984533303490082	0.9
2018-05-31	2018	0.5335062281373468	0.8339401348488602	0.5183988461623321	0.31554128868652814	0.586995101209471	0.9
2018-06-01	2018	0.5295807265582401	0.7919210155328518	0.4763797268463236	0.31554128868652814	0.5755368720699339	0.9
2018-06-02	2018	0.5256552249791333	0.7499018962168433	0.4343606075303152	0.31554128868652814	0.5640786429303967	0.9
2018-06-03	2018	0.5217297234000265	0.738107935872228	0.42256664718569986	0.31554128868652814	0.5526204137908595	0.9
2018-06-04	2018	0.5178042218209198	0.7263139755276127	0.41077268684108453	0.31554128868652814	0.5411621846513224	0.9
2018-06-05	2018	0.513878720241813	0.7145200151829972	0.3989787264964691	0.31554128868652814	0.5297039555117852	0.9
2018-06-06	2018	0.5099532186627063	0.7027260548383819	0.38718476615185377	0.31554128868652814	0.518245726372248	0.9
2018-06-07	2018	0.5060277170835996	0.6926363688580361	0.377095080171508	0.31554128868652814	0.5067874972327112	0.9
2018-06-08	2018	0.5021022155044929	0.6825466828776905	0.36700539419116235	0.31554128868652814	0.495329268093174	0.9
2018-06-09	2018	0.4981767139253861	0.6724569968973447	0.3569157082108166	0.31554128868652814	0.48387103895363687	0.9
2018-06-10	2018	0.49425121234627933	0.662367310916999	0.3468260222304708	0.31554128868652814	0.47241280981409967	0.9
2018-06-11	2018	0.4915002993072177	0.6522776249366533	0.33673633625012517	0.31554128868652814	0.4643831118737715	0.9
2018-06-12	2018	0.4887493862681561	0.6421879389563075	0.3266466502697794	0.31554128868652814	0.45635341393344336	0.9
2018-06-13	2018	0.4859984732290945	0.6320982529759619	0.31655696428943375	0.31554128868652814	0.4483237159931152	0.9
2018-06-14	2018	0.4832475601900329	0.6220085669956161	0.306467278309088	0.31554128868652814	0.44029401805278706	0.9
